T_explore_epochs,T_explore_markov,epoch,epsilon,epsilon_derivative,hidden_eff_rank,hidden_entropy,hidden_k,phase,tau,test_acc,train_acc,train_loss,weight_decay
0.05417707950653918,5.417707950653918,850,0.018457990152077133,1.8882927690935464e-05,24.642593383789062,3.2044763565063477,29,quench,100.0,0.0,0.5701630049610206,2.541799261416213,2.0
0.0551946064699279,5.5194606469927905,875,0.018117712290327454,2.062257743887281e-05,24.497058868408203,3.1985530853271484,29,quench,100.0,0.0,0.5772501771793055,2.5172557671977476,2.0
0.04620145955873316,4.620145955873316,900,0.02164433785319617,2.9050122288259303e-05,24.339941024780273,3.1921186447143555,28,quench,100.0,0.0,0.5829199149539334,2.4924078263094205,2.0
0.046991937246891526,4.699193724689152,925,0.02128024632706857,3.1235518300314595e-05,24.18231773376465,3.185621738433838,28,quench,100.0,0.0,0.592487597448618,2.4702514703184217,2.0
0.039296148062117994,3.9296148062117995,950,0.025447786852269453,4.062315265525677e-05,24.01896095275879,3.1788434982299805,27,quench,100.0,0.0,0.6006378454996456,2.443349974785689,2.0
0.04025324339922875,4.025324339922875,975,0.024842718637156078,4.506312711870738e-05,23.838703155517578,3.1713104248046875,27,quench,100.0,0.0,0.6151665485471297,2.4150134173798103,2.0
0.041169427715088254,4.116942771508826,1000,0.02428986885415238,4.63675237205174e-05,23.66014289855957,3.1637918949127197,27,quench,100.0,0.0001518141794443601,0.6279234585400425,2.387069812148788,2.0
0.03489537294987537,3.489537294987537,1025,0.028657094493199035,5.2061178812873886e-05,23.487960815429688,3.1564879417419434,26,quench,100.0,0.0001518141794443601,0.6335931963146705,2.3564527619400404,2.0
0.03575960019954842,3.575960019954842,1050,0.02796451846272678,5.314959101598207e-05,23.334735870361328,3.1499431133270264,26,quench,100.0,0.0001518141794443601,0.6449326718639263,2.329628869880606,2.0
0.036626571084741724,3.6626571084741726,1075,0.027302583080636517,4.6549469607268305e-05,23.207212448120117,3.144463062286377,26,quench,100.0,0.0003036283588887202,0.6537916371367825,2.3058073387173033,2.0
0.037462692487635695,3.7462692487635696,1100,0.0266932228731302,3.861424137100192e-05,23.105472564697266,3.1400694847106934,26,quench,100.0,0.0003036283588887202,0.6658398299078667,2.2847637281951796,2.0
0.030675370535619927,3.067537053561993,1125,0.032599443219074084,3.8665064332830645e-05,23.019092559814453,3.136323928833008,25,quench,100.0,0.0003036283588887202,0.6672572643515238,2.267418595090308,2.0
0.031259810525120967,3.125981052512097,1150,0.031989957175088485,3.976898909785748e-05,22.942319869995117,3.1329832077026367,25,quench,100.0,0.0001518141794443601,0.6732813607370659,2.2519534818674978,2.0
0.03188226027519886,3.188226027519886,1175,0.031365404816605734,3.3523285582270265e-05,22.86454963684082,3.1295876502990723,25,quench,100.0,0.0006072567177774404,0.6842664776754075,2.235803339516838,2.0
0.03251605383772773,3.251605383772773,1200,0.03075403937361304,3.216736141485302e-05,22.7790470123291,3.1258411407470703,25,quench,100.0,0.0003036283588887202,0.6902905740609497,2.219054516624002,2.0
0.025750292662228735,2.5750292662228733,1225,0.03883451008177584,4.425531142065536e-05,22.67795181274414,3.1213932037353516,24,quench,100.0,0.0004554425383330803,0.6948972360028348,2.2016793622098687,2.0
0.026160002560847752,2.6160002560847753,1250,0.03822629595215122,4.6758083809754264e-05,22.576021194458008,3.1168882846832275,24,quench,100.0,0.0007590708972218005,0.6938341601700921,2.1852826528055798,2.0
0.02657527097178644,2.657527097178644,1275,0.03762896721021761,5.284647296397147e-05,22.467613220214844,3.112074851989746,24,quench,100.0,0.0004554425383330803,0.7019844082211197,2.167596649734962,2.0
0.02694070028903636,2.694070028903636,1300,0.03711855999552301,5.162437806934423e-05,22.359079360961914,3.1072325706481934,24,quench,100.0,0.0007590708972218005,0.7069454287739192,2.1500943854377255,2.0
0.02731578810033892,2.731578810033892,1325,0.0366088650390282,4.308673726513189e-05,22.25537109375,3.102583408355713,24,quench,100.0,0.0012145134355548808,0.7168674698795181,2.1316350579346266,2.0
0.027711910531220876,2.7711910531220876,1350,0.03608556684943743,2.7270257695908698e-05,22.146333694458008,3.0976719856262207,24,quench,100.0,0.0007590708972218005,0.7228915662650602,2.1117246674781653,2.0
0.02132779113368907,2.132779113368907,1375,0.04688718084923546,4.621699312085527e-05,22.019742965698242,3.0919394493103027,23,quench,100.0,0.0010626992561105207,0.7292700212615166,2.090484608157487,2.0
0.021560523831364562,2.156052383136456,1400,0.04638106234437951,5.5506785930561164e-05,21.89032745361328,3.0860447883605957,23,quench,100.0,0.001669955973887961,0.7459248759744862,2.068338173995366,2.0
0.021787460805791324,2.1787460805791325,1425,0.045897959790440104,5.509955831181932e-05,21.770095825195312,3.0805373191833496,23,quench,100.0,0.0009108850766661606,0.7484053862508859,2.047713084055294,2.0
0.02198085516611051,2.198085516611051,1450,0.045494135348372294,4.513486407508995e-05,21.6694393157959,3.0759029388427734,23,quench,100.0,0.001669955973887961,0.7583274273564847,2.0291772329748143,2.0
0.022123204686743204,2.2123204686743203,1475,0.04520140794065093,4.8932700546428415e-05,21.593307495117188,3.072383403778076,23,quench,100.0,0.0019735843327766812,0.761516654854713,2.010470388545625,2.0
0.022295681197550304,2.2295681197550303,1500,0.044851735685468685,4.725873060800661e-05,21.527118682861328,3.0693135261535645,23,quench,100.0,0.0012145134355548808,0.7671863926293409,1.9939173705860032,2.0
0.022428937429028552,2.2428937429028553,1525,0.04458525969695535,4.0198147451518244e-05,21.469329833984375,3.0666253566741943,23,quench,100.0,0.0019735843327766812,0.778880226789511,1.9775901307120212,2.0
0.017242822184987405,1.7242822184987405,1550,0.057995146575869565,5.7661665525359956e-05,21.410524368286133,3.063882827758789,22,quench,100.0,0.001669955973887961,0.7792345854004252,1.962001760152956,2.0
0.01737501941670239,1.737501941670239,1575,0.05755389251759411,6.268127954911319e-05,21.358463287353516,3.061448097229004,22,quench,100.0,0.001518141794443601,0.7785258681785967,1.9479523491639774,2.0
0.01750709997246702,1.750709997246702,1600,0.057119682961351406,5.520290059133563e-05,21.290769577026367,3.0582735538482666,22,quench,100.0,0.001669955973887961,0.7849043231750532,1.932060967177723,2.0
0.017618992411320603,1.7618992411320604,1625,0.05675693459959023,6.553901533491554e-05,21.220596313476562,3.0549721717834473,22,quench,100.0,0.0019735843327766812,0.7958894401133948,1.915643578298881,2.0
0.0177764582639786,1.77764582639786,1650,0.056254175334034574,6.864321627385892e-05,21.128013610839844,3.0505998134613037,22,quench,100.0,0.0019735843327766812,0.8001417434443657,1.89781520942861,2.0
0.017915618053444025,1.7915618053444025,1675,0.05581722031675956,6.47188234605311e-05,21.024944305419922,3.0457096099853516,22,quench,100.0,0.002884469409442842,0.810772501771793,1.8766418147137789,2.0
0.018115490184247338,1.8115490184247336,1700,0.0552013768233315,5.356456850023664e-05,20.887880325317383,3.0391690731048584,22,quench,100.0,0.0025808410505541216,0.8097094259390503,1.8517193005154269,2.0
0.018290239181036113,1.8290239181036112,1725,0.05467397064095428,3.5772461400245636e-05,20.731292724609375,3.031644344329834,22,quench,100.0,0.004098982844997723,0.8189227498228207,1.8226204843575189,2.0
0.018503751840466487,1.8503751840466487,1750,0.05404309399637893,1.10786791466087e-05,20.556665420532227,3.0231852531433105,22,quench,100.0,0.004554425383330803,0.8260099220411056,1.7905999220997455,2.0
0.014682808944605066,1.4682808944605066,1775,0.06810685910119617,1.190245651670212e-05,20.376243591308594,3.0143697261810303,21,quench,100.0,0.005161682101108243,0.8433734939759037,1.7603358826174287,2.0
0.014855526674473627,1.4855526674473627,1800,0.0673150149377274,3.535386040518479e-05,20.20069122314453,3.0057168006896973,21,quench,100.0,0.007135266433884925,0.8451452870304749,1.7299901331510212,2.0
0.01503052380525338,1.503052380525338,1825,0.06653128080942103,5.139989737984855e-05,20.048187255859375,2.998138904571533,21,quench,100.0,0.008501594048884165,0.8529411764705882,1.7032374417334055,2.0
0.015180208861840721,1.518020886184072,1850,0.06587524645420077,6.050402140922606e-05,19.92616081237793,2.9920334815979004,21,quench,100.0,0.009412479125550327,0.8600283486888731,1.6790019932746212,2.0
0.015294246252583285,1.5294246252583286,1875,0.06538406558159703,6.33240274219962e-05,19.829376220703125,2.9871644973754883,21,quench,100.0,0.010475178381660847,0.867115520907158,1.6554013928312685,2.0
0.015416974539761197,1.5416974539761197,1900,0.06486356952986767,5.9484862925508185e-05,19.754865646362305,2.9833998680114746,21,quench,100.0,0.012296948534993168,0.8710134656272147,1.6379006093989696,2.0
0.015510894668918447,1.5510894668918447,1925,0.06447081366646458,4.9449311434518555e-05,19.704755783081055,2.9808602333068848,21,quench,100.0,0.011537877637771367,0.8738483345145287,1.6193530157387974,2.0
0.015620050635362712,1.5620050635362712,1950,0.06402027902112362,3.2592844322877444e-05,19.670860290527344,2.9791383743286133,21,quench,100.0,0.012296948534993168,0.8812898653437279,1.6021884169500826,2.0
0.01568017428026494,1.568017428026494,1975,0.06377480135910221,9.518541730042103e-06,19.659608840942383,2.9785661697387695,21,quench,100.0,0.013359647791103688,0.8855421686746988,1.5873542318607712,2.0
0.01267893490345216,1.267893490345216,2000,0.07887097832860747,1.3286490821794006e-05,19.6561336517334,2.9783895015716553,20,quench,100.0,0.01320783361165933,0.884479092841956,1.573240612180076,2.0
