epoch,train_loss,train_acc,test_acc,epsilon,hidden_eff_rank,hidden_entropy,hidden_k,M_explore,M_nominal,M_eff_tail,M_eff_contract,kappa_tail,kappa_contract,lambda_hybrid,peak_eff_rank,rank_violations,phase,weight_decay,injection_count
900,4.4825756507592365,0.030829199149539334,0.009564293304994687,0.2219839708608008,74.5128961988492,4.310972213745117,78,2.302585092994046,89.99999999999916,44.243274754394974,0.18379615809219005,0.49695679133757226,0.0007093012024826094,0.2,77.83126460025707,0,heat,0.1,900
950,4.468636080527626,0.040396881644223954,0.009564293304994687,0.22033044636498386,73.701951499115,4.300029277801514,78,2.302585092994046,94.99999999999888,46.71418093244879,0.1912728856610067,0.487888706965377,0.0014953455137633302,0.2,77.83126460025707,0,heat,0.1,950
1000,4.480433286630372,0.031537916371367825,0.007438894792773645,0.22260593254307717,74.25128343595978,4.307455062866211,78,2.302585092994046,99.9999999999986,49.19072014938153,0.1912728856610067,0.4954882556524249,0.0,0.2,77.83126460025707,0,heat,0.1,1000
1050,4.482443392487978,0.028703047484053862,0.009716107484439046,0.21953761955064247,73.58673474777662,4.298464775085449,78,2.302585092994046,104.99999999999831,51.65849484195132,0.20515236997970654,0.4914330752990544,0.0027758968637399723,0.2,77.83126460025707,0,heat,0.1,1050
1100,4.4760856074191935,0.03401842664776754,0.007894337331106725,0.2228599810202539,73.20682890978154,4.293288707733154,77,2.302585092994046,109.99999999999802,54.12806631225726,0.20515236997970654,0.48811344664702494,0.0,0.2,77.83126460025707,0,heat,0.1,1100
1150,4.484857941755245,0.031537916371367825,0.008957036587217247,0.2201790643739711,73.98903682034853,4.303916931152344,78,2.302585092994046,114.99999999999774,56.600083369935746,0.21725491216977622,0.4950164228042464,0.0024205084380139377,0.2,77.83126460025707,0,heat,0.1,1150
1200,4.485671126191959,0.028348688873139617,0.009260664946105966,0.22061287345850933,74.29126731308106,4.307993412017822,78,2.302585092994046,119.99999999999746,59.06846486827664,0.21725491216977622,0.5007258755243988,0.0,0.2,77.83126460025707,0,heat,0.1,1200
1250,4.483763167910505,0.027639971651311126,0.009260664946105966,0.2178409492207862,74.11421274815501,4.305607318878174,78,2.302585092994046,124.99999999999717,61.53603017538314,0.22989916807481725,0.4973268324387446,0.0025288511810082057,0.2,77.83126460025707,0,heat,0.1,1250
1300,4.491280963621944,0.03330970942593905,0.008653408228328526,0.2214244624442699,73.2489746746204,4.2938642501831055,77,2.302585092994046,129.9999999999969,64.00719922384411,0.22989916807481725,0.4932768448459377,0.0,0.2,77.83126460025707,0,heat,0.1,1300
1350,4.474962305127096,0.029057406094968107,0.008653408228328526,0.2200138459594421,73.69017925664087,4.299869537353516,78,2.302585092994046,134.99999999999662,66.47031440868984,0.23629019150607566,0.48862806990303037,0.001278204686251682,0.2,77.83126460025707,0,heat,0.1,1350
1400,4.491753110811273,0.028703047484053862,0.0072870806133292845,0.22190563470759683,73.88890738353221,4.302562713623047,77,2.302585092994046,139.99999999999633,68.93994616643137,0.23629019150607566,0.49017648259502095,0.0,0.2,77.83126460025707,0,heat,0.1,1400
1450,4.473595733764237,0.029766123316796598,0.008805222407772886,0.22096471210062396,73.44959496128807,4.296599388122559,77,2.302585092994046,144.99999999999605,71.41078022095101,0.24053939911055938,0.49351466614045986,0.0008498415208967423,0.2,77.83126460025707,0,heat,0.1,1450
1500,4.488783810005215,0.030829199149539334,0.009716107484439046,0.21830388975462678,74.00653812803444,4.3041534423828125,78,2.302585092994046,149.99999999999577,73.88416895382221,0.2526543323387047,0.495739317016575,0.002422986645629068,0.2,77.83126460025707,0,heat,0.1,1500
1550,4.480410371411362,0.02657689581856839,0.009716107484439046,0.2206079600495272,73.46914067232855,4.296865463256836,77,2.302585092994046,154.99999999999548,76.3531116925668,0.2526543323387047,0.49519505534901387,0.0,0.2,77.83126460025707,0,heat,0.1,1550
1600,4.469134047891467,0.030120481927710843,0.008805222407772886,0.2233946361841819,73.1148699227026,4.292031764984131,77,2.302585092994046,159.9999999999952,78.81637941055884,0.2526543323387047,0.49888190653044545,0.0,0.2,77.83126460025707,0,heat,0.1,1600
1650,4.4665214358112815,0.030829199149539334,0.007742523151662365,0.22180907412071005,72.7172863010083,4.286579132080078,77,2.302585092994046,164.9999999999949,81.28494949247683,0.2597772234129092,0.4919459616298929,0.0014245782148409021,0.2,77.83126460025707,0,heat,0.1,1650
1700,4.463443341109873,0.03649893692416726,0.008197965689995446,0.2184104219111013,73.68719256883678,4.299829006195068,78,2.302585092994046,169.99999999999463,83.75416807230889,0.27521824666155814,0.49375726409418735,0.0030882046497297828,0.2,77.83126460025707,0,heat,0.1,1700
1750,4.503922287747,0.03401842664776754,0.009564293304994687,0.2215486900568714,72.9880406409577,4.290295600891113,77,2.302585092994046,174.99999999999434,86.22202728776519,0.27521824666155814,0.48961852066425154,0.0,0.2,77.83126460025707,0,heat,0.1,1750
1800,4.4622779424776855,0.03472714386959603,0.008805222407772886,0.22298817835979973,73.1026337224511,4.291864395141602,77,2.302585092994046,179.99999999999406,88.69513289408785,0.27521824666155814,0.496694972806827,0.0,0.2,77.83126460025707,0,heat,0.1,1800
1850,4.460253109245922,0.0368532955350815,0.009108850766661606,0.21957226187238063,73.68603306384006,4.299813270568848,78,2.302585092994046,184.99999999999378,91.16478663975784,0.29065561527625516,0.4947092971003321,0.0030874737229394096,0.2,77.83126460025707,0,heat,0.1,1850
1900,4.478478052867887,0.03614457831325301,0.008805222407772886,0.22074677000887183,73.26326155140056,4.2940592765808105,77,2.302585092994046,189.9999999999935,93.6331142431277,0.29065561527625516,0.49102973147857093,0.0,0.2,77.83126460025707,0,heat,0.1,1900
1950,4.457112510689263,0.03472714386959603,0.009260664946105966,0.21945588090456827,73.34351542100711,4.295154094696045,77,2.302585092994046,194.9999999999932,96.10687469189322,0.296520608601362,0.4896527693136556,0.0011729986650213641,0.2,77.83126460025707,0,heat,0.1,1950
2000,4.510172305252432,0.02445074415308292,0.008957036587217247,0.2183539721886034,73.58610315047652,4.298456192016602,78,2.302585092994046,199.99999999999292,98.57647523306484,0.3015543511492322,0.4920719335068746,0.0010067485095740431,0.2,77.83126460025707,0,heat,0.1,2000
2050,4.4592027768946805,0.03543586109142452,0.010019735843327767,0.2176999497197629,73.90374195564783,4.30276346206665,78,2.302585092994046,204.99999999999264,101.04453036111562,0.3045540854775377,0.49780502431665247,0.0005999468656611067,0.2,77.83126460025707,0,heat,0.1,2050
