M_explore,epoch,epsilon,exploration_mass,hidden_eff_rank,hidden_entropy,hidden_k,peak_eff_rank,phase,tau_opt_const,test_acc,train_acc,train_loss,weight_decay
2.302585092994046,1,0.05161929447058812,0.01,78.16313171386719,4.358798027038574,78,78.16313171386719,heat,0.003,0.0,0,0,0.1
2.302585092994046,100,0.008546694438133712,1.0,41.10551071166992,3.716142177581787,74,78.16313171386719,heat,0.003,0.0,0.5889440113394756,1.866971697814071,0.1
2.302585092994046,200,0.008293253219232393,2.0,41.3814582824707,3.7228329181671143,71,78.16313171386719,heat,0.003,0.0001518141794443601,0.9968107725017717,0.34264237622180616,0.1
2.302585092994046,300,0.009875136824830847,3.0,41.507511138916016,3.725874423980713,68,78.16313171386719,quench,0.003,0.0001518141794443601,1.0,0.09830495595805279,2.0
2.302585092994046,400,0.006597932613667898,3.0,37.70125198364258,3.6296932697296143,65,78.16313171386719,quench,0.003,0.0,0.9245216158752658,1.756722168581102,2.0
2.302585092994046,500,0.0039787255784116595,3.0,33.14946746826172,3.5010266304016113,62,78.16313171386719,quench,0.003,0.0003036283588887202,0.7179305457122608,2.3882612457180765,2.0
2.302585092994046,600,0.0033683207631717187,3.0,29.800275802612305,3.394517660140991,59,78.16313171386719,quench,0.003,0.0,0.6009922041105599,2.6379385264861,2.0
2.302585092994046,700,0.003661279402824338,3.0,27.633291244506836,3.319021224975586,56,78.16313171386719,quench,0.003,0.0,0.5659107016300496,2.6777703609980223,2.0
2.302585092994046,800,0.004329218841053168,3.0,26.229063034057617,3.2668681144714355,53,78.16313171386719,quench,0.003,0.0003036283588887202,0.5687455705173635,2.615113531588494,2.0
2.302585092994046,900,0.005068776468770223,3.0,25.1269474029541,3.223940849304199,50,78.16313171386719,quench,0.003,0.0001518141794443601,0.6052445074415308,2.499605499540636,2.0
2.302585092994046,1000,0.0056172459621799415,3.0,23.999422073364258,3.178029775619507,47,78.16313171386719,quench,0.003,0.0004554425383330803,0.6665485471296952,2.3347556776902425,2.0
2.302585092994046,1100,0.005922257246782245,3.0,23.339828491210938,3.1501612663269043,45,78.16313171386719,quench,0.003,0.0012145134355548808,0.7069454287739192,2.2160570423793997,2.0
2.302585092994046,1200,0.006280491895710245,3.0,22.770511627197266,3.1254663467407227,43,78.16313171386719,quench,0.003,0.001518141794443601,0.7352941176470589,2.118750627458222,2.0
2.302585092994046,1300,0.006713660505204027,3.0,22.34670639038086,3.1066789627075195,41,78.16313171386719,quench,0.003,0.0025808410505541216,0.7664776754075124,2.0363500050667076,2.0
2.302585092994046,1400,0.007275912836470749,3.0,22.05967903137207,3.0937514305114746,39,78.16313171386719,quench,0.003,0.003188097768331562,0.7891566265060241,1.9599086849677656,2.0
2.302585092994046,1500,0.007848409315053845,3.0,21.502656936645508,3.068176507949829,37,78.16313171386719,quench,0.003,0.005465310459996963,0.8302622253720765,1.83938264627139,2.0
2.302585092994046,1600,0.008458976394561063,3.0,20.929698944091797,3.0411691665649414,35,78.16313171386719,quench,0.003,0.008046151510551085,0.8582565556343019,1.7323443622643182,2.0
2.302585092994046,1700,0.00866566058311285,3.0,20.512863159179688,3.021052122116089,34,78.16313171386719,quench,0.003,0.011841505996660088,0.8841247342310418,1.6355278351727653,2.0
2.302585092994046,1800,0.00889854425926382,3.0,20.21285057067871,3.0063185691833496,33,78.16313171386719,quench,0.003,0.016699559738879613,0.9029057406094968,1.5421617519424622,2.0
2.302585092994046,1900,0.009936991452865416,3.0,19.91831398010254,2.9916396141052246,31,78.16313171386719,quench,0.003,0.025656596326096858,0.92487597448618,1.4475930956219376,2.0
2.302585092994046,2000,0.01026169332622465,3.0,19.446083068847656,2.9676456451416016,30,78.16313171386719,quench,0.003,0.04372248367997571,0.9447200566973778,1.3240016365118858,2.0
2.302585092994046,2100,0.01079357695020767,3.0,19.24367904663086,2.9571826457977295,29,78.16313171386719,quench,0.003,0.06224381357218764,0.9599574769666903,1.2391544256879454,2.0
2.302585092994046,2200,0.011468871493897385,3.0,19.15240478515625,2.9524283409118652,28,78.16313171386719,quench,0.003,0.0848641263093973,0.9734231041814316,1.1461312724376385,2.0
2.302585092994046,2300,0.011998486847483976,3.0,18.74433708190918,2.930891752243042,27,78.16313171386719,quench,0.003,0.13617731896159102,0.9851169383416017,1.0243293768458972,2.0
2.302585092994046,2400,0.01276479097541108,3.0,18.25674057006836,2.904534339904785,26,78.16313171386719,quench,0.003,0.19083042356156066,0.9911410347271439,0.9391251027288376,2.0
2.302585092994046,2500,0.013733290471935328,3.0,17.967683792114258,2.8885748386383057,25,78.16313171386719,quench,0.003,0.22726582662820707,0.9946846208362863,0.8715340600716653,2.0
2.302585092994046,2600,0.012548101307562273,3.0,17.709169387817383,2.874082565307617,25,78.16313171386719,quench,0.003,0.27417640807651433,0.9978738483345145,0.7951696812050466,2.0
2.302585092994046,2700,0.0146732437030799,3.0,17.306041717529297,2.85105562210083,24,78.16313171386719,quench,0.003,0.3294367693942614,0.9996456413890857,0.7184445428392044,2.0
2.302585092994046,2800,0.01793220537170546,3.0,16.861814498901367,2.8250515460968018,23,78.16313171386719,quench,0.003,0.40094124791255503,1.0,0.6599443369432175,2.0
2.302585092994046,2900,0.01624530135997682,3.0,16.51478385925293,2.804255962371826,23,78.16313171386719,quench,0.003,0.4390466069530894,0.9996456413890857,0.6156784448532413,2.0
2.302585092994046,3000,0.019446330674631394,3.0,16.206575393676758,2.785417079925537,22,78.16313171386719,quench,0.003,0.47092758463640505,1.0,0.5710006508313537,2.0
2.302585092994046,3100,0.022074717201707884,3.0,15.859688758850098,2.7637805938720703,21,78.16313171386719,quench,0.003,0.5094883862152725,1.0,0.527759267116252,2.0
2.302585092994046,3200,0.019983754251060356,3.0,15.60637092590332,2.7476792335510254,21,78.16313171386719,quench,0.003,0.533323212388037,1.0,0.49283266160439126,2.0
2.302585092994046,3300,0.02544048828105628,3.0,15.464356422424316,2.7385377883911133,20,78.16313171386719,quench,0.003,0.5483528161530287,1.0,0.46346671783189075,2.0
2.302585092994046,3400,0.02393014627723508,3.0,15.356346130371094,2.7315287590026855,20,78.16313171386719,quench,0.003,0.5604979505085775,1.0,0.4368695821177444,2.0
2.302585092994046,3500,0.03076772873013288,3.0,15.288382530212402,2.72709321975708,19,78.16313171386719,quench,0.003,0.57416122665857,1.0,0.4112012049857815,2.0
2.302585092994046,3600,0.02953498146715954,3.0,15.226466178894043,2.7230350971221924,19,78.16313171386719,quench,0.003,0.6046758767268863,1.0,0.3860946115578936,2.0
2.302585092994046,3700,0.03634323106321172,3.0,15.15781307220459,2.7185161113739014,18,78.16313171386719,quench,0.003,0.6479429178685289,1.0,0.35974362475664207,2.0
2.302585092994046,3800,0.03363556181702963,3.0,15.07449722290039,2.7130043506622314,18,78.16313171386719,quench,0.003,0.7028996508273873,1.0,0.33285891152205493,2.0
2.302585092994046,3900,0.030532802858291325,3.0,14.946188926696777,2.704456329345703,18,78.16313171386719,quench,0.003,0.7536055867618036,1.0,0.30468480279477755,2.0
2.302585092994046,4000,0.027097404379664774,3.0,14.751531600952148,2.6913468837738037,18,78.16313171386719,quench,0.003,0.8088659480795506,1.0,0.27674410323738463,2.0
2.302585092994046,4100,0.03197908118245407,3.0,14.528478622436523,2.6761107444763184,17,78.16313171386719,quench,0.003,0.862152725064521,1.0,0.24913907568561194,2.0
2.302585092994046,4200,0.027389210569859164,3.0,14.2251558303833,2.6550118923187256,17,78.16313171386719,quench,0.003,0.9069379080006073,1.0,0.22083590659666028,2.0
2.302585092994046,4300,0.02266578000881355,3.0,13.859434127807617,2.6289660930633545,17,78.16313171386719,quench,0.003,0.9315318050705936,1.0,0.19762526577157724,2.0
2.302585092994046,4400,0.02581065960049681,3.0,13.55847454071045,2.6070117950439453,16,78.16313171386719,quench,0.003,0.9427660543494762,1.0,0.1780053259822006,2.0
2.302585092994046,4500,0.022397877661383226,3.0,13.321967124938965,2.589414358139038,16,78.16313171386719,quench,0.003,0.9480795506300288,1.0,0.1611406979283739,2.0
2.302585092994046,4600,0.019298520809680267,3.0,13.096341133117676,2.5723328590393066,16,78.16313171386719,quench,0.003,0.9541521178078033,1.0,0.1454009256681426,2.0
2.302585092994046,4700,0.024101980423686567,3.0,12.884807586669922,2.55604887008667,15,78.16313171386719,quench,0.003,0.9564293304994687,1.0,0.1315780358585713,2.0
2.302585092994046,4800,0.021344244245563526,3.0,12.700725555419922,2.541659355163574,15,78.16313171386719,quench,0.003,0.9597692424472446,1.0,0.11930877612910315,2.0
2.302585092994046,4900,0.01910219384782348,3.0,12.549445152282715,2.5296764373779297,15,78.16313171386719,quench,0.003,0.9640200394716867,1.0,0.10826445647075107,2.0
2.302585092994046,5000,0.017446229055488212,3.0,12.43696117401123,2.5206727981567383,15,78.16313171386719,quench,0.003,0.9644754820100198,1.0,0.0991227362677191,2.0
2.302585092994046,5100,0.02321082191586187,3.0,12.358366966247559,2.5143332481384277,14,78.16313171386719,quench,0.003,0.9667526947016851,1.0,0.09120869451195192,2.0
2.302585092994046,5200,0.022156919020805226,3.0,12.294608116149902,2.5091607570648193,14,78.16313171386719,quench,0.003,0.9676635797783513,1.0,0.08409237906516316,2.0
2.302585092994046,5300,0.02131777182751932,3.0,12.246217727661133,2.5052170753479004,14,78.16313171386719,quench,0.003,0.9681190223166843,1.0,0.07774676424784495,2.0
2.302585092994046,5400,0.020598170747689614,3.0,12.204379081726074,2.5017948150634766,14,78.16313171386719,quench,0.003,0.9684226506755731,1.0,0.07203139357326895,2.0
2.302585092994046,5500,0.019801891898809095,3.0,12.15514087677002,2.4977521896362305,14,78.16313171386719,quench,0.003,0.9690299073933505,1.0,0.06656680759346122,2.0
2.302585092994046,5600,0.01898208442753246,3.0,12.105287551879883,2.4936423301696777,14,78.16313171386719,quench,0.003,0.9697889782905723,1.0,0.061951621997280375,2.0
2.302585092994046,5700,0.02572907487006097,3.0,12.058249473571777,2.489748954772949,13,78.16313171386719,quench,0.003,0.9703962350083498,1.0,0.05777172774108144,2.0
2.302585092994046,5800,0.024897681121276986,3.0,12.006067276000977,2.485412120819092,13,78.16313171386719,quench,0.003,0.9722180051616821,1.0,0.0540846797124787,2.0
2.302585092994046,5900,0.024176221343705763,3.0,11.961356163024902,2.4816811084747314,13,78.16313171386719,quench,0.003,0.9722180051616821,1.0,0.05058339946262385,2.0
2.302585092994046,6000,0.023679824838086085,3.0,11.932123184204102,2.479234218597412,13,78.16313171386719,quench,0.003,0.973432518597237,1.0,0.04771561707052502,2.0
2.302585092994046,6100,0.023264226337446407,3.0,11.90781307220459,2.4771947860717773,13,78.16313171386719,quench,0.003,0.9731288902383483,1.0,0.044926663896321065,2.0
2.302585092994046,6200,0.022889666262887246,3.0,11.8876314163208,2.4754984378814697,13,78.16313171386719,quench,0.003,0.9725216335205709,1.0,0.04248633884120545,2.0
2.302585092994046,6300,0.022635677642816498,3.0,11.870550155639648,2.474060535430908,13,78.16313171386719,quench,0.003,0.973432518597237,1.0,0.04038153306800875,2.0
2.302585092994046,6400,0.02240873015940919,3.0,11.85334587097168,2.4726102352142334,13,78.16313171386719,quench,0.003,0.9722180051616821,1.0,0.03829342436539122,2.0
2.302585092994046,6500,0.022276268584890034,3.0,11.838589668273926,2.4713644981384277,13,78.16313171386719,quench,0.003,0.9728252618794595,1.0,0.03638464408054747,2.0
2.302585092994046,6600,0.03138185290415788,3.0,11.830327987670898,2.4706664085388184,12,78.16313171386719,quench,0.003,0.973432518597237,1.0,0.03465185242340042,2.0
2.302585092994046,6700,0.031294340311702924,3.0,11.824434280395508,2.470168113708496,12,78.16313171386719,quench,0.003,0.9731288902383483,1.0,0.033138963900121034,2.0
2.302585092994046,6800,0.031079855389606056,3.0,11.814661979675293,2.469341278076172,12,78.16313171386719,quench,0.003,0.9737361469561256,1.0,0.03186188659595734,2.0
2.302585092994046,6900,0.03097362784755375,3.0,11.806658744812012,2.4686636924743652,12,78.16313171386719,quench,0.003,0.9731288902383483,1.0,0.030477205049814188,2.0
2.302585092994046,7000,0.030770383389330302,3.0,11.796304702758789,2.4677863121032715,12,78.16313171386719,quench,0.003,0.9728252618794595,1.0,0.029187173036756792,2.0
2.302585092994046,7100,0.03060676149154695,3.0,11.785993576049805,2.466911792755127,12,78.16313171386719,quench,0.003,0.9732807044177926,1.0,0.02808584226790385,2.0
2.302585092994046,7200,0.030359526077533505,3.0,11.773114204406738,2.465818405151367,12,78.16313171386719,quench,0.003,0.9744952178533475,1.0,0.02708313947980451,2.0
2.302585092994046,7300,0.030182940647499736,3.0,11.761785507202148,2.464855670928955,12,78.16313171386719,quench,0.003,0.9752542887505693,1.0,0.026046998113721166,2.0
2.302585092994046,7400,0.030083991514487218,3.0,11.757105827331543,2.4644577503204346,12,78.16313171386719,quench,0.003,0.9749506603916805,1.0,0.025189147332800692,2.0
2.302585092994046,7500,0.03003180943636987,3.0,11.756095886230469,2.464372158050537,12,78.16313171386719,quench,0.003,0.9741915894944588,1.0,0.024253603859067302,2.0
2.302585092994046,7600,0.030038815656779485,3.0,11.75837516784668,2.4645657539367676,12,78.16313171386719,quench,0.003,0.9749506603916805,1.0,0.023472638481278778,2.0
2.302585092994046,7700,0.029990350680887092,3.0,11.755342483520508,2.4643077850341797,12,78.16313171386719,quench,0.003,0.9740397753150144,1.0,0.022825879622369604,2.0
2.302585092994046,7800,0.029939342773783247,3.0,11.752452850341797,2.464061975479126,12,78.16313171386719,quench,0.003,0.9744952178533475,1.0,0.022090198771802353,2.0
2.302585092994046,7900,0.029897358813750385,3.0,11.750635147094727,2.463907241821289,12,78.16313171386719,quench,0.003,0.9741915894944588,1.0,0.021480737333228875,2.0
2.302585092994046,8000,0.029824554139774917,3.0,11.749066352844238,2.463773727416992,12,78.16313171386719,quench,0.003,0.975557917109458,1.0,0.020793512012099308,2.0
2.302585092994046,8100,0.029697300853342202,3.0,11.74339771270752,2.4632911682128906,12,78.16313171386719,quench,0.003,0.975557917109458,1.0,0.020295790501577815,2.0
2.302585092994046,8200,0.029538947615200543,3.0,11.73884105682373,2.4629030227661133,12,78.16313171386719,quench,0.003,0.9747988462122362,1.0,0.01986667775092904,2.0
2.302585092994046,8300,0.02960337710465433,3.0,11.742243766784668,2.463192939758301,12,78.16313171386719,quench,0.003,0.975557917109458,1.0,0.01932151149496341,2.0
2.302585092994046,8400,0.029621556641739984,3.0,11.745716094970703,2.4634885787963867,12,78.16313171386719,quench,0.003,0.9757097312889024,1.0,0.01889697109988655,2.0
2.302585092994046,8500,0.029576017966713997,3.0,11.74662971496582,2.463566303253174,12,78.16313171386719,quench,0.003,0.9754061029300136,1.0,0.018453049612733845,2.0
2.302585092994046,8600,0.029623773627321683,3.0,11.750265121459961,2.4638757705688477,12,78.16313171386719,quench,0.003,0.975557917109458,1.0,0.018067298334258235,2.0
2.302585092994046,8700,0.029623984947514358,3.0,11.750405311584473,2.4638876914978027,12,78.16313171386719,quench,0.003,0.9764688021861242,1.0,0.017706909968730915,2.0
2.302585092994046,8800,0.029586289290529942,3.0,11.754356384277344,2.464223861694336,12,78.16313171386719,quench,0.003,0.975102474571125,1.0,0.017321053935936966,2.0
2.302585092994046,8900,0.029528420626231764,3.0,11.754322052001953,2.4642210006713867,12,78.16313171386719,quench,0.003,0.9752542887505693,1.0,0.017081074490562387,2.0
2.302585092994046,9000,0.02948229238511877,3.0,11.754261016845703,2.4642157554626465,12,78.16313171386719,quench,0.003,0.975557917109458,1.0,0.016779070683114076,2.0
2.302585092994046,9100,0.02935659555229293,3.0,11.750473022460938,2.463893413543701,12,78.16313171386719,quench,0.003,0.9763169880066799,1.0,0.016538962913237507,2.0
2.302585092994046,9200,0.029302472395747497,3.0,11.75233268737793,2.4640517234802246,12,78.16313171386719,quench,0.003,0.975557917109458,1.0,0.016272043316901616,2.0
