M_explore,epoch,epsilon,exploration_mass,hidden_eff_rank,hidden_entropy,hidden_k,peak_eff_rank,phase,tau_opt_const,test_acc,train_acc,train_loss,weight_decay
2.302585092994046,1,0.05161929447058812,0.1,78.16313171386719,4.358798027038574,78,78.16313171386719,heat,0.003,0.0,0,0,0.1
2.302585092994046,100,0.029769155002283085,10.0,65.1510009765625,4.176707744598389,77,78.16313171386719,quench,0.003,0.0,0.8061658398299079,1.3105602370011393,2.0
2.302585092994046,200,0.01467951197390721,10.0,52.72163772583008,3.9650259017944336,74,78.16313171386719,quench,0.003,0.0001518141794443601,0.6789510985116939,2.5979895478525035,2.0
2.302585092994046,300,0.005150245436010756,10.0,40.78504180908203,3.708315372467041,71,78.16313171386719,quench,0.003,0.0001518141794443601,0.52586817859674,2.854675372385286,2.0
2.302585092994046,400,0.003125325252187658,10.0,34.33797836303711,3.536252021789551,67,78.16313171386719,quench,0.003,0.0,0.5070871722182849,2.8056276731673577,2.0
2.302585092994046,500,0.0029562528730648014,10.0,31.12359046936035,3.4379661083221436,64,78.16313171386719,quench,0.003,0.0,0.5294117647058824,2.684175896357341,2.0
2.302585092994046,600,0.0034266324184275498,10.0,29.376461029052734,3.3801937103271484,60,78.16313171386719,quench,0.003,0.0001518141794443601,0.5712260807937632,2.561097825021291,2.0
2.302585092994046,700,0.0038274477815850717,10.0,28.17380142211914,3.338392496109009,57,78.16313171386719,quench,0.003,0.0001518141794443601,0.625797306874557,2.439490974583075,2.0
2.302585092994046,800,0.00422981167170941,10.0,27.035165786743164,3.2971384525299072,54,78.16313171386719,quench,0.003,0.0007590708972218005,0.6658398299078667,2.2958179395474247,2.0
2.302585092994046,900,0.004554165880236019,10.0,25.80868911743164,3.25071120262146,51,78.16313171386719,quench,0.003,0.001518141794443601,0.7246633593196314,2.132932106034288,2.0
2.302585092994046,1000,0.004749523145067015,10.0,24.480472564697266,3.197875738143921,49,78.16313171386719,quench,0.003,0.0036435403066646423,0.7810063784549964,1.9811852110099657,2.0
2.302585092994046,1100,0.0052599561382472345,10.0,23.248231887817383,3.1462290287017822,46,78.16313171386719,quench,0.003,0.005920752998330044,0.8270729978738484,1.8320497855660258,2.0
2.302585092994046,1200,0.0054267827311481635,10.0,21.78049087524414,3.08101487159729,44,78.16313171386719,quench,0.003,0.01654774555943525,0.8972360028348689,1.6078685188361046,2.0
2.302585092994046,1300,0.005826203251069337,10.0,20.19420051574707,3.0053954124450684,41,78.16313171386719,quench,0.003,0.039775315014422344,0.9461374911410347,1.3967782089171217,2.0
2.302585092994046,1400,0.005993424001909411,10.0,18.859161376953125,2.9369988441467285,39,78.16313171386719,quench,0.003,0.077577045696068,0.9635010630758327,1.2335725503133426,2.0
2.302585092994046,1500,0.006218045738669755,10.0,18.04707145690918,2.8929834365844727,37,78.16313171386719,quench,0.003,0.1126461211477152,0.9787384833451452,1.11479246489635,2.0
2.302585092994046,1600,0.006506039919077572,10.0,17.560537338256836,2.865654230117798,35,78.16313171386719,quench,0.003,0.1393654167299226,0.986888731396173,1.0204115349041665,2.0
2.302585092994046,1700,0.006882787452787157,10.0,17.214323043823242,2.8457417488098145,33,78.16313171386719,quench,0.003,0.17200546531046,0.9922041105598866,0.9309710348691609,2.0
2.302585092994046,1800,0.006867643017483587,10.0,16.857894897460938,2.8248190879821777,32,78.16313171386719,quench,0.003,0.21178078032488235,0.9946846208362863,0.848918091819947,2.0
