epoch,train_loss,train_acc,test_acc,epsilon,hidden_eff_rank,hidden_entropy,hidden_k,M_explore,M_nominal,M_eff_tail,M_eff_contract,kappa_tail,kappa_contract,lambda_hybrid,peak_eff_rank,rank_violations,phase,weight_decay,injection_count
1600,2.7848762066798542,0.27710843373493976,0.0022772126916654014,0.21752807060954685,77.54964353268389,4.350918292999268,79,2.302585092994046,159.9999999999952,80.31550384121671,0.19835246455370897,0.5299680708579771,0.021804454031700143,0.6170286707211121,77.54964353268389,0,heat,0.1,1600
1700,2.551286570828152,0.3221119773210489,0.0021253985122210413,0.2221569853975293,77.65751096015312,4.35230827331543,78,2.302585092994046,169.99999999999463,85.27897197098493,0.19835246455370897,0.489546417308367,0.0,0.6430929626411817,77.65751096015312,0,heat,0.1,1700
1800,2.335179781761683,0.3600283486888731,0.0022772126916654014,0.2198752276227341,77.40607793483335,4.34906530380249,78,2.302585092994046,179.99999999999406,90.32448725589154,0.20862338973174108,0.4501100034780472,0.10270925178032111,0.6691572545612512,77.65751096015312,0,heat,0.1,1800
1900,2.1556996153568564,0.4043231750531538,0.003036283588887202,0.21895798467155245,77.43007321448913,4.349375247955322,79,2.302585092994046,189.9999999999935,95.34340232007075,0.21279504181414605,0.5275964805123617,0.041716520824049724,0.6952215464813207,77.65751096015312,0,heat,0.1,1900
2000,1.9569644976980207,0.443656980864635,0.002884469409442842,0.22243638657061587,77.51038225265629,4.350411891937256,78,2.302585092994046,199.99999999999292,100.27668841976461,0.21279504181414605,0.4504956989340116,0.0,0.7212858384013903,77.65751096015312,0,heat,0.1,2000
2100,1.7682789705646198,0.4911410347271439,0.0025808410505541216,0.21725349480570225,77.49057431497032,4.350156307220459,79,2.302585092994046,209.99999999999235,105.35665152021615,0.23609559908726213,0.439254102412778,0.23300557273116096,0.7473501303214598,77.65751096015312,0,heat,0.1,2100
2200,1.55549822801567,0.5435861091424522,0.0019735843327766812,0.2176141008951266,77.84911792316011,4.354772567749023,79,2.302585092994046,219.9999999999918,110.44773890245345,0.23609559908726213,0.5927167721453043,0.0,0.7734144222415291,77.84911792316011,0,heat,0.1,2200
2300,1.2451051235367947,0.6371367824238129,0.0012145134355548808,0.22152259210130204,77.31356274933688,4.347869396209717,78,2.302585092994046,229.99999999999122,115.43007421160485,0.23609559908726213,0.5215396689483968,0.0,0.7994787141615987,77.84911792316011,0,heat,0.1,2300
2400,1.2045853734861276,0.6474131821403261,0.001669955973887961,0.2196478287054264,77.77924978849148,4.353874683380127,79,2.302585092994046,239.99999999999065,120.47196118960984,0.24455867898395417,0.43583324954842256,0.08463079896692036,0.8,77.84911792316011,0,heat,0.1,2400
2500,1.2035281473148975,0.6364280652019844,0.003036283588887202,0.22143789775375397,77.42686110747826,4.349333763122559,78,2.302585092994046,249.99999999999008,125.51133688609835,0.24455867898395417,0.5422358526064242,0.0,0.8,77.84911792316011,0,heat,0.1,2500
2600,1.1029313954370905,0.6757618710134656,0.0019735843327766812,0.22288097149423755,77.43930414870252,4.349494457244873,78,2.302585092994046,259.9999999999906,130.55363586378587,0.24455867898395417,0.4974344623821869,0.0,0.8,77.84911792316011,0,heat,0.1,2600
2700,1.1164612966087335,0.6669029057406095,0.0025808410505541216,0.22186135900950274,76.86884210889518,4.342100620269775,78,2.302585092994046,269.9999999999929,135.5864107118278,0.24913337406850594,0.4239938662230558,0.04574695084551766,0.8,77.84911792316011,0,heat,0.1,2700
2800,0.9280036491421755,0.7221828490432317,0.008805222407772886,0.21758561261785858,76.17236650226349,4.332998752593994,78,2.302585092994046,279.99999999999517,140.557731608982,0.26840552858307837,0.4800981468554182,0.1927215451457241,0.8,77.84911792316011,0,heat,0.1,2800
2900,0.7952255430709885,0.7778171509567683,0.013056019432214969,0.2202375897156892,74.20045815181471,4.306770324707031,78,2.302585092994046,289.99999999999744,145.5950745928592,0.26840552858307837,0.5089325563374926,0.0,0.8,77.84911792316011,0,heat,0.1,2900
3000,0.6598867818153471,0.8061658398299079,0.023986640352208898,0.2173467790876874,72.30689938927381,4.280919551849365,77,2.302585092994046,299.9999999999997,150.63742564138926,0.2815314015629527,0.5126987661016388,0.13125872979874317,0.8,77.84911792316011,0,heat,0.1,3000
3100,0.5642394139824143,0.83805811481219,0.03810535904053439,0.22007904677522286,72.05179495985838,4.277385234832764,77,2.302585092994046,310.000000000002,155.67770196574793,0.2815314015629527,0.5116122529097099,0.0,0.8,77.84911792316011,0,heat,0.1,3100
3200,0.48852123887212795,0.8717221828490432,0.0570821314710794,0.22345855901362643,70.96542070901995,4.262192726135254,76,2.302585092994046,320.00000000000426,160.71362576469932,0.2815314015629527,0.5146331950511328,0.0,0.8,77.84911792316011,0,heat,0.1,3200
3300,0.3687123239758503,0.9117647058823529,0.08623045392439654,0.21798998911233197,69.5810457410065,4.242492198944092,76,2.302585092994046,330.00000000000654,165.77080857984285,0.30600381347428607,0.5197654038269487,0.24472411911333367,0.8,77.84911792316011,0,heat,0.1,3300
3400,0.3268158274453891,0.9209780297661233,0.11158342189160468,0.2179620678362884,69.28661114063316,4.238251686096191,76,2.302585092994046,340.0000000000088,170.8136121873898,0.306131898604054,0.4482947246270113,0.0012808512976793234,0.8,77.84911792316011,0,heat,0.1,3400
3500,0.2743090524435212,0.9330262225372077,0.18050705935934416,0.22216596065620353,68.09523304074537,4.220907211303711,75,2.302585092994046,350.0000000000111,175.76315113351006,0.306131898604054,0.4896933419180837,0.0,0.8,77.84911792316011,0,heat,0.1,3500
3600,0.22816503364236368,0.9557051736357194,0.2252922422954304,0.22112986739893187,67.23694451693082,4.20822286605835,75,2.302585092994046,360.00000000001336,180.81956780299473,0.310795498978348,0.4652936756737079,0.04663600374294032,0.8,77.84911792316011,0,heat,0.1,3600
3700,0.20543786265552677,0.9521615875265769,0.2386518900865341,0.2175862235100653,65.56118804968489,4.182983875274658,75,2.302585092994046,370.00000000001563,185.86180202889892,0.32682066975491086,0.5499818828142433,0.16025170776562828,0.8,77.84911792316011,0,heat,0.1,3700
3800,0.19373504058962845,0.966690290574061,0.2671929558220738,0.2180571257843317,65.20436887669713,4.177526473999023,75,2.302585092994046,380.0000000000179,190.83274056755852,0.32682066975491086,0.5061122231322744,0.0,0.8,77.84911792316011,0,heat,0.1,3800
3900,0.1968194992511852,0.9627923458540043,0.27387277971762564,0.21869921218088498,64.41294835913705,4.165314674377441,74,2.302585092994046,390.0000000000202,195.91161085890835,0.32682066975491086,0.457102179430288,0.0,0.8,77.84911792316011,0,heat,0.1,3900
4000,0.1756443822747169,0.9649184975194898,0.2866251707909519,0.21939511895633806,65.32464974192902,4.1793694496154785,75,2.302585092994046,400.00000000002245,200.93810081640913,0.32682066975491086,0.4451043216940695,0.0,0.8,77.84911792316011,0,heat,0.1,4000
4100,0.16679035889646163,0.9688164422395464,0.31212995293760437,0.21934879042222866,64.49617691451496,4.1666059494018555,74,2.302585092994046,410.0000000000247,205.91934199653303,0.3270318345899801,0.5397631616984313,0.002111648350692232,0.8,77.84911792316011,0,heat,0.1,4100
4200,0.18108424757660746,0.9620836286321758,0.33004402611203887,0.22295183985300154,64.62482674431628,4.168598651885986,74,2.302585092994046,420.000000000027,210.9566681028036,0.3270318345899801,0.5620338996913153,0.0,0.8,77.84911792316011,0,heat,0.1,4200
4300,0.17798259342386316,0.9659815733522324,0.319568847730378,0.22079081055136454,64.87732806036736,4.1724982261657715,74,2.302585092994046,430.0000000000293,216.00546365490717,0.33672464225221704,0.43541042740065056,0.09692807662236963,0.8,77.84911792316011,0,heat,0.1,4300
4400,0.18806192301567526,0.961020552799433,0.300592075299833,0.2200439126548564,64.33804859099446,4.164151191711426,74,2.302585092994046,440.00000000003155,221.04454420397417,0.3401074727905124,0.5397017458234877,0.03382830538295362,0.8,77.84911792316011,0,heat,0.1,4400
4500,0.17939127781009268,0.9599574769666903,0.310308182784272,0.21912305740578208,64.04686236232143,4.1596150398254395,74,2.302585092994046,450.0000000000338,226.01552877778403,0.3442923431555413,0.4594428029446165,0.041848703650288935,0.8,77.84911792316011,0,heat,0.1,4500
4600,0.19896265156804713,0.9578313253012049,0.30271747381205405,0.21909038853016752,63.48544827009591,4.150810718536377,74,2.302585092994046,460.0000000000361,231.11724383935336,0.34444143232945723,0.5429831050629977,0.001490891739159555,0.8,77.84911792316011,0,heat,0.1,4600
4700,0.1696073927835401,0.9688164422395464,0.34385911644147565,0.21957050969721417,62.36291638017247,4.132970809936523,73,2.302585092994046,470.00000000003837,236.1923265478477,0.34444143232945723,0.5487641320826229,0.0,0.8,77.84911792316011,0,heat,0.1,4700
4800,0.17294643366277682,0.9656272147413182,0.3295885835737058,0.2183016147213986,63.0924045953223,4.1446003913879395,74,2.302585092994046,480.00000000004064,241.20432430295767,0.3502204186676743,0.522429197304267,0.057789863382170716,0.8,77.84911792316011,0,heat,0.1,4800
4900,0.18386438224942528,0.9627923458540043,0.34826172764536206,0.219597582427615,63.08551555158944,4.144491195678711,74,2.302585092994046,490.0000000000429,246.27663726908924,0.3502204186676743,0.5498870101141756,0.0,0.8,77.84911792316011,0,heat,0.1,4900
