epoch,train_loss,train_acc,test_acc,global_eff_rank,global_entropy,bulk_compression_ratio,entropy_gap,input_eff_rank,input_entropy,output_eff_rank,output_entropy,hidden_1_eff_rank,hidden_1_entropy,deficit_input,deficit_output,deficit_hidden_1
1,4.577277977022189,0.007795889440113395,0.010019735843327767,117.2271957397461,4.764113903045654,0.18068617011451338,1.7109935283660889,92.29100799560547,4.524946689605713,66.83747100830078,4.202263832092285,16.675708770751953,2.813953161239624,0.003543546423316002,0.014476833865046501,0.023041576147079468
