epoch,train_loss,train_acc,test_acc,global_eff_rank,global_entropy,bulk_compression_ratio,entropy_gap,input_eff_rank,input_entropy,output_eff_rank,output_entropy,hidden_1_eff_rank,hidden_1_entropy,deficit_input,deficit_output,deficit_hidden_1
1,4.57610287960331,0.010630758327427357,0.008805222407772886,118.7890853881836,4.777349472045898,0.4365661264439475,0.8288154602050781,92.31111907958984,4.525164604187012,66.1403579711914,4.191779136657715,40.29990768432617,3.6963491439819336,0.0034594167955219746,0.015805255621671677,0.045562297105789185
