T_explore_epochs,T_explore_markov,epoch,epsilon,epsilon_derivative,hidden_eff_rank,hidden_entropy,hidden_k,phase,tau,test_acc,train_acc,train_loss,weight_decay
0.13420318876119003,12.634824440161108,1500,0.007914633121623722,-1.4724788991335898e-05,27.476455688476562,3.3133296966552734,45,quench,94.14697636316484,0.0007590708972218005,0.7576187101346563,2.2825561896188304,2.0
0.15997623138458086,12.481996013833013,1600,0.008011539171233213,-1.7767522697161332e-05,25.718351364135742,3.2472047805786133,43,quench,78.02406586154946,0.001669955973887961,0.758681785967399,2.212113771093897,2.0
0.1575224627962813,12.047292365426813,1700,0.008300620335817441,-1.8126272302553684e-05,24.404796600341797,3.194779634475708,41,quench,76.47983755184927,0.0025808410505541216,0.791991495393338,2.098449714297018,2.0
0.1280092452620816,11.65821755293542,1800,0.008577640582356522,-1.5221751873497555e-05,23.123638153076172,3.140855312347412,39,quench,91.07324653830118,0.0050098679216638835,0.8306165839829908,1.9228996535212668,2.0
0.12050478695194988,12.050478695194988,1900,0.008298425525607878,-9.904719963059587e-06,22.010116577148438,3.0915021896362305,38,quench,100.0,0.009108850766661606,0.8667611622962438,1.7540621734696191,2.0
0.11542778850620022,11.542778850620023,2000,0.008663425098422333,-5.035603523119436e-06,21.365842819213867,3.061793565750122,36,quench,100.0,0.01472597540610293,0.8954642097802976,1.6456792475398259,2.0
0.10789196220011192,10.789196220011192,2100,0.009268531034269787,-1.1126090516475546e-06,20.851572036743164,3.0374293327331543,34,quench,100.0,0.022164870198876575,0.9227498228206945,1.5271243946844597,2.0
0.10569996148989334,10.569996148989334,2200,0.009460741384429138,8.29138263383282e-07,20.439634323120117,3.0174758434295654,33,quench,100.0,0.030362835888872022,0.9298369950389794,1.436901325456307,2.0
0.10300732213220398,10.300732213220398,2300,0.00970804773195208,1.8843177797174868e-06,20.031457901000977,2.9973039627075195,32,quench,100.0,0.037953544861090024,0.9489723600283487,1.3425592326002709,2.0
0.10238942704273445,10.238942704273445,2400,0.009766633419900165,2.2292023503716836e-06,19.346416473388672,2.9625072479248047,31,quench,100.0,0.05100956429330499,0.9627923458540043,1.230862038934763,2.0
0.09551225369549217,9.551225369549217,2500,0.010469860790722776,2.5533985105620698e-06,18.719350814819336,2.9295578002929688,29,quench,100.0,0.07211173523607105,0.9759036144578314,1.1373750346506175,2.0
0.09397464726094401,9.397464726094402,2600,0.010641167901628308,2.725914380186158e-06,18.180973052978516,2.9003756046295166,28,quench,100.0,0.105814483072719,0.9829907866761163,1.0422644683606739,2.0
0.09386146850760448,9.386146850760447,2700,0.010653999089295966,2.7794069794251085e-06,17.60329818725586,2.868086338043213,27,quench,100.0,0.14528616972825262,0.9900779588944011,0.9533577999436712,2.0
0.09051622290210633,9.051622290210632,2800,0.01104774335404499,2.94709131125279e-06,17.314085006713867,2.851520538330078,26,quench,100.0,0.1730681645665705,0.9929128277817151,0.8888536180527307,2.0
0.08274772826137333,8.274772826137333,2900,0.012084923912851398,3.19496072560445e-06,17.180889129638672,2.8437976837158203,25,quench,100.0,0.20722635494155153,0.9943302622253721,0.8234504100957042,2.0
0.07335063072508068,7.335063072508068,3000,0.013633147937718706,4.071679518760823e-06,16.980192184448242,2.832047462463379,24,quench,100.0,0.2511006528009716,0.9975194897236003,0.7625669355007202,2.0
0.07721724012562238,7.7217240125622375,3100,0.012950475805314079,4.3770450042861396e-06,16.839078903198242,2.823702335357666,24,quench,100.0,0.28510702899650825,0.9985825655563431,0.7100889879621402,2.0
0.06358015524308351,6.3580155243083505,3200,0.015728178016815773,5.87936468454961e-06,16.753162384033203,2.818587064743042,23,quench,100.0,0.3147107939881585,0.9996456413890857,0.6626789363287258,2.0
0.05159504948801245,5.159504948801245,3300,0.019381704444965002,8.779698571559877e-06,16.597806930541992,2.8092706203460693,22,quench,100.0,0.3452254440564749,0.9996456413890857,0.6203247773824728,2.0
0.055395663463572546,5.539566346357255,3400,0.018051954566039034,9.821207018028894e-06,16.404163360595703,2.7975351810455322,22,quench,100.0,0.36784575679368453,0.9996456413890857,0.5852850230765799,2.0
0.04238285856974887,4.238285856974887,3500,0.023594444399126932,1.335042863325925e-05,16.238283157348633,2.7873716354370117,21,quench,100.0,0.38909974191589497,0.9996456413890857,0.5505093697704042,2.0
0.04464588364493861,4.464588364493861,3600,0.022398481525258546,1.4750652984146395e-05,16.069255828857422,2.7769079208374023,21,quench,100.0,0.41050554121754973,1.0,0.5204541835693668,2.0
0.03584974497982646,3.584974497982646,3700,0.02789420121573319,1.7731967821782365e-05,15.92259693145752,2.7677392959594727,20,quench,100.0,0.43631395172309095,1.0,0.4944200470969662,2.0
0.03737865383532715,3.7378653835327156,3800,0.026753237406716993,1.8263713470219487e-05,15.799214363098145,2.759960174560547,20,quench,100.0,0.4578715652041901,1.0,0.46939549851214774,2.0
0.030292948486912743,3.0292948486912743,3900,0.03301098275171277,2.099653221844379e-05,15.669439315795898,2.7517123222351074,19,quench,100.0,0.4814027630180659,0.9996456413890857,0.4428302770088447,2.0
0.031698656941168274,3.1698656941168277,4000,0.03154707790478218,2.1426514783240355e-05,15.530320167541504,2.7427942752838135,19,quench,100.0,0.5129801123424927,1.0,0.41918527885669515,2.0
0.03296391440992897,3.2963914409928967,4100,0.030336203023837268,1.8569519934759222e-05,15.401643753051758,2.7344741821289062,19,quench,100.0,0.5368149385152573,1.0,0.39811257723373017,2.0
0.025975280331492455,2.5975280331492456,4200,0.038498140818430324,1.9908931755418074e-05,15.273911476135254,2.7261462211608887,18,quench,100.0,0.5697586154546834,1.0,0.3771339968786774,2.0
0.02744185002860354,2.744185002860354,4300,0.036440691824992384,1.9801787464893347e-05,15.109537124633789,2.7153260707855225,18,quench,100.0,0.6080157886746622,1.0,0.35503480172089696,2.0
0.029524670544833983,2.952467054483398,4400,0.03386997997086789,1.5338180743134626e-05,14.897573471069336,2.7011983394622803,18,quench,100.0,0.6468802186124184,1.0,0.3344786784946285,2.0
0.024651565659065088,2.4651565659065087,4500,0.04056537478512126,1.630426436577527e-05,14.69170093536377,2.6872828006744385,17,quench,100.0,0.6781539395779566,1.0,0.3149374956192487,2.0
0.026180326097572516,2.6180326097572517,4600,0.03819662124425263,1.3123909548879037e-05,14.512595176696777,2.6750168800354004,17,quench,100.0,0.6943980567785031,1.0,0.2975895231831251,2.0
0.027932649498267417,2.793264949826742,4700,0.035800399101489716,1.0385411572732294e-05,14.33486557006836,2.6626946926116943,17,quench,100.0,0.7142857142857143,1.0,0.28012593336598746,2.0
0.029670517317515754,2.9670517317515754,4800,0.033703490549174146,4.784175739523046e-06,14.18175220489502,2.651956081390381,17,quench,100.0,0.7312889023834827,1.0,0.2639173444790843,2.0
0.023341350291274366,2.3341350291274368,4900,0.04284242288989713,7.4971873958014415e-06,14.034152030944824,2.641493797302246,16,quench,100.0,0.748292090481251,1.0,0.24752183048375356,2.0
0.02442760254016788,2.442760254016788,5000,0.04093729617368858,7.003412746717282e-06,13.892406463623047,2.6313424110412598,16,quench,100.0,0.7624108091695765,1.0,0.23298546149112248,2.0
0.025458760424786463,2.545876042478646,5100,0.03927921011528933,3.659769324675539e-06,13.77012825012207,2.6225016117095947,16,quench,100.0,0.7730378017306816,1.0,0.22074329474984458,2.0
0.026445073617775705,2.6445073617775705,5200,0.03781422636418095,3.87433486006677e-06,13.685022354125977,2.616302013397217,16,quench,100.0,0.7768331562167906,1.0,0.20995288608895388,2.0
0.020661911949104078,2.0661911949104077,5300,0.048398231609120816,8.573260224860438e-06,13.635469436645508,2.6126744747161865,15,quench,100.0,0.776984970396235,1.0,0.19976886683410994,2.0
0.021050459461163656,2.1050459461163658,5400,0.04750490134644884,9.62170787282537e-06,13.60015869140625,2.610081434249878,15,quench,100.0,0.7829057233945651,1.0,0.19130173976078343,2.0
0.02133605563292711,2.133605563292711,5500,0.046869019147884994,1.3134189485550946e-05,13.577553749084473,2.6084179878234863,15,quench,100.0,0.7857901928040079,1.0,0.18271817996686102,2.0
0.021617923000511807,2.1617923000511805,5600,0.04625791293531414,1.3970093305051063e-05,13.563576698303223,2.6073880195617676,15,quench,100.0,0.7880674054956733,1.0,0.1753247377299654,2.0
0.022004934341573672,2.200493434157367,5700,0.04544435282002689,1.17876293675754e-05,13.543583869934082,2.605912923812866,15,quench,100.0,0.7901928040078944,1.0,0.16911524313506635,2.0
0.022441586263058273,2.2441586263058273,5800,0.04456012994260251,6.555958920441253e-06,13.510973930358887,2.6035022735595703,15,quench,100.0,0.7973280704417792,1.0,0.16335900444709012,2.0
0.02293766382263442,2.293766382263442,5900,0.043596418873888126,5.5752931607414515e-06,13.476788520812988,2.600968837738037,15,quench,100.0,0.7996052831334447,1.0,0.1575823811395721,2.0
0.018248268629978373,1.8248268629978373,6000,0.05479971937486681,9.344040653316321e-06,13.436460494995117,2.5979719161987305,14,quench,100.0,0.8065887353878852,1.0,0.15186755437322072,2.0
0.018688187075951726,1.8688187075951728,6100,0.05350973831414695,9.62347768581683e-06,13.400283813476562,2.595276117324829,14,quench,100.0,0.8146348868984363,1.0,0.14638204818748565,2.0
0.019260243079371176,1.9260243079371178,6200,0.05192042467371854,6.334448025968058e-06,13.36512279510498,2.592648506164551,14,quench,100.0,0.8287536055867618,1.0,0.14091425988371706,2.0
0.019913016513930952,1.9913016513930952,6300,0.05021840861229688,7.463207246268887e-06,13.334373474121094,2.5903451442718506,14,quench,100.0,0.8516775466828602,1.0,0.13455032093105884,2.0
0.020640344354663463,2.0640344354663465,6400,0.04844880409052191,6.810546612526162e-06,13.272767066955566,2.585714340209961,14,quench,100.0,0.8715652041900713,1.0,0.1276919731354139,2.0
0.021287503201599566,2.1287503201599565,6500,0.04697591777343146,4.816159522652379e-06,13.191581726074219,2.5795788764953613,14,quench,100.0,0.8858357370578412,1.0,0.12152135314605998,2.0
0.021773978288112762,2.177397828811276,6600,0.04592637995537719,1.8289357084233989e-06,13.128222465515137,2.5747642517089844,14,quench,100.0,0.8961591012600577,1.0,0.11568828589269069,2.0
0.02196837663516147,2.196837663516147,6700,0.045519977038241906,-1.8821500186845764e-06,13.109211921691895,2.573315143585205,14,quench,100.0,0.8981326855928343,1.0,0.1105112751733319,2.0
0.02199830831521202,2.199830831521202,6800,0.045458040939834056,-6.225667562384603e-06,13.11965560913086,2.5741114616394043,14,quench,100.0,0.8943373311067254,1.0,0.1060836162447169,2.0
0.021974818024579526,2.1974818024579528,6900,0.04550663395171093,-1.1293991569322778e-05,13.140393257141113,2.575690984725952,14,quench,100.0,0.8952482161833916,1.0,0.10187447217869303,2.0
0.022060426042630935,2.2060426042630934,7000,0.04533004022984589,-9.2213136454528e-06,13.158872604370117,2.5770962238311768,14,quench,100.0,0.8964627296189465,1.0,0.09800784559134977,2.0
0.022251694108086185,2.2251694108086184,7100,0.04494039847674356,-7.073315064358431e-06,13.176911354064941,2.5784661769866943,14,quench,100.0,0.8987399423106118,1.0,0.0940201838205758,2.0
0.02272436757199443,2.272436757199443,7200,0.044005625099657456,-5.456027438638649e-06,13.201486587524414,2.580329418182373,14,quench,100.0,0.9069379080006073,1.0,0.09032010423807621,2.0
0.02325948606268943,2.325948606268943,7300,0.04299321134202107,-4.566273227842721e-06,13.228777885437012,2.582394599914551,14,quench,100.0,0.9136177318961591,1.0,0.08662859036261777,2.0
0.019167017645467882,1.9167017645467883,7400,0.05217295765554084,1.0266604752383537e-06,13.224653244018555,2.582082748413086,13,quench,100.0,0.9253074237133748,1.0,0.08306605049919187,2.0
0.019824986004514673,1.9824986004514673,7500,0.05044139752594396,4.241770070173684e-06,13.186877250671387,2.5792222023010254,13,quench,100.0,0.937604372248368,1.0,0.07866978547110108,2.0
0.02076732670105422,2.076732670105422,7600,0.04815256264780756,5.088674246512074e-06,13.10737419128418,2.5731749534606934,13,quench,100.0,0.9538484894489145,1.0,0.0746044523744698,2.0
0.021740707197706436,2.1740707197706435,7700,0.04599666381163058,4.21885799867218e-06,13.011763572692871,2.5658538341522217,13,quench,100.0,0.9608319417033551,1.0,0.07054749828737564,2.0
0.022372060353732185,2.2372060353732186,7800,0.04469860997103812,2.541941436008294e-06,12.935213088989258,2.559953212738037,13,quench,100.0,0.9617428267800212,1.0,0.06717178454156635,2.0
0.022768778730938834,2.2768778730938832,7900,0.043919790859980254,5.64662029024208e-07,12.885704040527344,2.5561184883117676,13,quench,100.0,0.9623500834977987,1.0,0.06409212502285912,2.0
0.023010520721635307,2.3010520721635306,8000,0.04345838202000204,-1.589679457769457e-06,12.854762077331543,2.5537142753601074,13,quench,100.0,0.9632609685744649,1.0,0.060979675604551926,2.0
0.02327544091707326,2.327544091707326,8100,0.04296374034600861,-4.046719000949712e-06,12.822456359863281,2.5511980056762695,13,quench,100.0,0.9628055260361318,1.0,0.05829372649588625,2.0
0.023563713131618674,2.3563713131618673,8200,0.04243813334572311,-7.174040598011587e-06,12.783570289611816,2.5481607913970947,13,quench,100.0,0.9652345529072416,1.0,0.055832608496673895,2.0
0.023857742844791252,2.385774284479125,8300,0.041915113533815516,-1.1071589233455278e-05,12.746085166931152,2.545224189758301,13,quench,100.0,0.9649309245483528,1.0,0.05340755840962783,2.0
0.02411070219374688,2.4110702193746882,8400,0.04147535778776905,-8.958495241583187e-06,12.709576606750488,2.54235577583313,13,quench,100.0,0.9653863670866859,1.0,0.05135611636388564,2.0
0.024417440473769064,2.4417440473769063,8500,0.04095433348447273,-6.98729097211649e-06,12.676575660705566,2.5397558212280273,13,quench,100.0,0.9666008805222408,1.0,0.04932910966680964,2.0
0.02464241260006052,2.464241260006052,8600,0.04058044219248013,-5.595970169588659e-06,12.653023719787598,2.537896156311035,13,quench,100.0,0.9667526947016851,1.0,0.047423172208812536,2.0
0.02479712112396837,2.479712112396837,8700,0.04032726198338489,-4.862180771251682e-06,12.63095760345459,2.5361509323120117,13,quench,100.0,0.9669045088811294,1.0,0.045755063136742526,2.0
0.024902580472613997,2.4902580472613995,8800,0.04015648101608288,-4.399713633262813e-06,12.612685203552246,2.534703016281128,13,quench,100.0,0.9666008805222408,1.0,0.043986615060196965,2.0
0.025095124374188857,2.5095124374188855,8900,0.0398483779195186,-4.073954385019677e-06,12.594525337219238,2.533262252807617,13,quench,100.0,0.9673599514194626,1.0,0.04260220321081447,2.0
0.025379062471287236,2.5379062471287237,9000,0.03940255874823415,-3.805470524679393e-06,12.570058822631836,2.531317710876465,13,quench,100.0,0.9684226506755731,1.0,0.04105340038880991,2.0
